game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs
G026986,Metal Gear Knight,NES,Console,Nintendo,3,Action,2002,Activision Blizzard,THQ Nordic,USA,AAA,M,82,8.6,2,376,10.37,7.61,2.57,3.59,24.14,834.09,79.99,0,0,1,1,0,0,0,0,0,11.0,23.4
G026987,NBA 2023,Nintendo 64,Console,Nintendo,5,Sports,2001,Microsoft Studios,Toby Fox,USA,AAA,E10+,67,7.5,13,177,7.3,6.13,0.88,1.3,15.61,625.15,39.99,1,1,1,0,0,0,0,0,0,15.4,36.7
G026988,XCOM 3,Game Boy,Handheld,Nintendo,4,Strategy,1991,Rockstar Games,Activision Blizzard,USA,AAA,T,80,7.3,290,184,29.02,12.42,7.5,9.31,58.25,1528.94,19.99,1,0,1,0,0,0,0,0,0,36.7,91.3
G026989,Dragon Quest IV,Nintendo Switch,Hybrid,Nintendo,9,Role-Playing,2020,Focus Entertainment,Warner Bros. Games,France,AA,E10+,78,7.5,25,740,2.84,1.45,0.43,0.93,5.65,235.15,59.99,1,0,1,0,0,0,0,0,0,69.5,314.0
G026990,Total War: Kingdom,PC,PC,Various,0,Strategy,2022,Klei Entertainment,Klei Entertainment,Canada,Indie,E,69,5.8,44,478,0.52,0.23,0.1,0.19,1.04,25.46,9.99,0,0,0,0,0,0,0,0,0,40.5,108.0
G026991,Call of Duty: Shadow War,Nintendo DS,Handheld,Nintendo,7,Shooter,2010,tinyBuild,tinyBuild,USA,Indie,T,68,6.6,46,2863,0.32,0.23,0.03,0.06,0.64,15.94,39.99,0,1,0,1,0,0,0,0,0,5.1,23.3
G026992,NHL 2024,Mobile (Android),Mobile,Google,0,Sports,2025,Toby Fox,Toby Fox,USA,Indie,E,66,7.7,90,752,3.12,2.04,0.45,1.23,6.84,12.8,2.99,1,1,1,1,0,0,0,0,0,14.8,43.5
G026993,God of Chaos,PlayStation 4,Console,Sony,8,Action,2018,Nintendo,Nintendo,Japan,AAA,E,90,8.0,132,290,33.34,29.99,18.74,11.09,93.16,3811.68,59.99,0,0,1,0,0,0,0,0,0,9.0,20.4
G026994,Doom Reborn,PC,PC,Various,0,Misc,1988,Rockstar Games,Rockstar Games,USA,AAA,E,68,7.3,28,1335,1.47,0.84,0.43,0.28,3.02,57.93,9.99,0,0,1,0,0,0,0,0,0,12.1,31.7
G026995,Hyper Scape Evolved,PC,PC,Various,0,Battle Royale,1992,Activision Blizzard,Focus Entertainment,USA,AAA,E,72,8.3,17,622,10.26,6.5,1.74,3.21,21.71,446.88,49.99,0,1,1,0,0,0,0,0,0,148.8,548.9
G026996,Rainbow Six: World,PC,PC,Various,0,Shooter,1985,Warner Bros. Games,Warner Bros. Games,USA,AAA,E,79,7.5,23,710,6.76,3.86,1.67,2.1,14.39,229.98,39.99,0,1,1,0,0,0,0,0,0,6.5,17.3
G026997,Ghost Unleashed,Xbox,Console,Microsoft,6,Action,2002,2K Games,2K Games,USA,AAA,T,60,5.1,28,6,8.94,7.76,0.76,1.73,19.19,582.79,79.99,0,0,0,1,0,0,0,0,0,8.8,17.8
G026998,Mario Kart 2,Browser,Browser,Various,0,Racing,2011,Annapurna Interactive,Annapurna Interactive,USA,Indie,M,68,6.9,11,196,0.26,0.14,0.03,0.09,0.52,0.0,0.0,1,1,1,1,0,0,0,0,0,13.2,38.2
G026999,NBA 2023,Sega Saturn,Console,Sega,5,Sports,1995,Microsoft Studios,Focus Entertainment,USA,AAA,M,60,5.5,27,3,4.9,2.24,0.61,1.4,9.15,314.91,49.99,1,1,1,0,0,0,0,0,0,28.0,89.5
G027000,Last Odyssey,Browser,Browser,Various,0,Action,2017,Electronic Arts,Electronic Arts,USA,AAA,E,78,7.7,43,302,11.03,9.08,3.08,4.35,27.54,0.0,0.0,0,1,1,0,0,0,0,0,0,8.9,36.1
G027001,Devil May Cry,Atari 2600,Console,Atari,2,Rhythm,1989,Capcom,Capcom,Japan,AAA,E,72,5.9,11,2407,1.15,0.93,0.98,0.26,3.32,143.41,69.99,0,0,0,0,0,0,0,0,0,12.2,30.7
G027002,Tales of Island,PC,PC,Various,0,Role-Playing,2003,Sony Interactive,Electronic Arts,Japan,AAA,Not Rated,82,8.8,14,49,7.01,5.82,4.46,2.31,19.6,424.42,19.99,1,0,0,0,0,0,0,0,0,32.6,155.6
G027003,King of Fighters 2023,PlayStation 5,Console,Sony,9,Fighting,2026,Nintendo,Remedy Entertainment,Japan,AAA,T,85,7.9,14,1009,44.89,26.1,37.69,6.67,115.35,4167.2,39.99,1,1,1,0,0,1,0,0,0,7.8,30.4
G027004,Battlefield Chronicles,Browser,Browser,Various,0,Shooter,2016,Deep Silver,Deep Silver,Germany,AA,E,62,6.9,16,310,1.36,1.0,0.13,0.31,2.8,0.0,0.0,0,1,1,1,1,0,0,0,0,7.9,32.2
G027005,NHL 2023,Nintendo 3DS,Handheld,Nintendo,8,Sports,2013,Supergiant Games,Supergiant Games,USA,Indie,E,68,7.7,14,755,12.3,10.55,3.33,4.3,30.48,826.5,19.99,1,1,1,0,0,0,0,0,0,18.8,42.4
G027006,Candy Reborn,PlayStation 3,Console,Sony,7,Puzzle,2011,Valve,CD Projekt,USA,AAA,E10+,76,7.1,9,185,7.13,2.89,0.8,1.52,12.34,437.69,79.99,0,0,1,0,0,0,0,0,0,7.9,24.5
G027007,The Witcher 3: New Dawn,PC,PC,Various,0,Role-Playing,2024,Sony Interactive,Sony Interactive,Japan,AAA,M,87,9.5,7,1168,12.62,9.23,4.01,4.19,30.05,745.45,39.99,0,1,1,1,0,0,0,0,0,38.7,93.4
G027008,Black Blob,SNES,Console,Nintendo,4,Puzzle,1999,InXile Entertainment,2K Games,USA,AA,E10+,72,7.5,7,68,1.48,0.9,0.44,0.26,3.08,106.4,79.99,0,1,1,0,0,0,0,0,0,6.3,29.9
G027009,Green Blob,Xbox 360,Console,Microsoft,7,Puzzle,2009,Nintendo,Nintendo,Japan,AAA,M,65,8.8,7,1090,3.4,1.85,1.2,0.91,7.36,268.67,49.99,0,1,0,0,0,0,0,0,0,8.8,42.0
G027010,Persona 3,Game Boy Color,Handheld,Nintendo,5,Role-Playing,2000,Capcom,Capcom,Japan,AAA,E,83,8.0,18,283,10.16,5.27,4.58,1.75,21.76,616.38,29.99,1,0,1,0,0,0,0,0,0,53.6,257.8
G027011,Portal 6,Nintendo Switch,Hybrid,Nintendo,9,Puzzle,2024,Supergiant Games,Take-Two Interactive,USA,Indie,M,73,7.0,10,2538,0.46,0.35,0.08,0.18,1.07,33.88,29.99,1,0,0,0,0,0,0,0,0,7.3,28.9
G027012,Dark Legend,Game Boy,Handheld,Nintendo,4,Misc,1996,505 Games,505 Games,Italy,AA,E,57,5.4,16,33,0.59,0.26,0.09,0.12,1.06,25.92,29.99,0,0,0,0,0,0,0,0,0,16.8,63.1
G027013,MLB The Show 2024,Xbox 360,Console,Microsoft,7,Sports,2010,Take-Two Interactive,Take-Two Interactive,USA,AAA,T,70,7.4,43,86,13.97,12.15,3.02,3.62,32.76,1010.04,69.99,1,1,1,0,0,0,0,0,0,18.2,38.9
G027014,Portal 2,SNES,Console,Nintendo,4,Puzzle,2001,2K Games,2K Games,USA,AAA,T,75,6.3,28,947,2.58,1.49,0.73,1.01,5.81,188.97,69.99,1,0,1,0,0,0,0,0,0,11.2,24.1
G027015,NHL 2023,PlayStation Vita,Handheld,Sony,8,Sports,2018,Focus Entertainment,Focus Entertainment,France,AA,E10+,65,5.8,25,1307,5.25,2.87,1.14,1.12,10.38,333.29,19.99,1,1,1,1,0,0,0,0,0,24.0,103.4
G027016,eFootball 2025,Atari 2600,Console,Atari,2,Sports,1985,Activision Blizzard,Devolver Digital,USA,AAA,M,66,6.0,33,244,24.74,17.58,3.87,8.4,54.59,2618.46,59.99,1,1,1,0,0,0,0,0,0,30.9,75.4
G027017,Halo 2,PlayStation 4,Console,Sony,8,Misc,2021,InXile Entertainment,Raw Fury,USA,AA,T,66,6.1,62,66,0.58,0.46,0.04,0.13,1.21,46.69,49.99,1,0,0,0,0,0,0,0,0,15.5,50.2
G027018,Tales of Island,SNES,Console,Nintendo,4,Role-Playing,1993,Bandai Namco,Humble Games,Japan,AAA,M,79,7.8,7,86,11.1,5.28,4.7,2.26,23.34,800.92,39.99,1,0,1,0,0,0,0,0,0,38.2,111.7
G027019,Uncharted 6: Uprising,PlayStation 3,Console,Sony,7,Adventure,2007,Larian Studios,CD Projekt,Belgium,AA,T,54,4.9,12,32,1.53,1.26,0.39,0.52,3.7,118.72,79.99,0,0,1,0,0,0,0,0,0,12.9,60.7
G027020,Rise of the Saga,Mobile (Android),Mobile,Google,0,Misc,2014,Deep Silver,Devolver Digital,Germany,AA,Not Rated,71,7.4,11,853,10.94,7.37,1.23,2.02,21.56,42.28,0.0,0,0,1,1,0,0,0,0,0,11.4,29.4
G027021,Mario Kart 4,PlayStation 2,Console,Sony,6,Racing,2006,Valve,Valve,USA,AAA,T,76,7.8,14,160,6.27,2.71,0.54,1.49,11.01,381.44,39.99,1,0,1,0,0,0,0,0,0,10.8,22.5
G027022,Doom : Redux,Mobile (Android),Mobile,Google,0,Misc,2025,Naughty Dog,Naughty Dog,USA,AAA,E10+,79,8.4,7,966,71.38,45.12,5.97,8.3,130.77,332.08,4.99,0,0,0,0,0,0,0,0,0,7.5,22.3
G027023,Total War: Horizon,PlayStation,Console,Sony,5,Strategy,1994,Microsoft Studios,id Software,USA,AAA,E,68,6.4,21,2715,1.43,0.62,0.35,0.19,2.59,93.28,39.99,0,0,1,0,0,0,0,0,0,26.5,61.9
G027024,Super Smash Bros. Legend,PlayStation Vita,Handheld,Sony,8,Fighting,2019,Larian Studios,Larian Studios,Belgium,AA,T,62,6.4,9,205,2.57,1.28,0.7,0.41,4.96,172.53,19.99,0,1,1,0,0,0,0,0,0,4.9,19.8
G027025,Guilty Gear 2,Xbox 360,Console,Microsoft,7,Fighting,2005,2K Games,Sega,USA,AAA,M,80,7.3,15,140,7.48,5.69,1.61,2.99,17.77,676.76,69.99,1,1,0,0,0,0,0,0,0,9.3,23.6
G027026,Uncharted 4: Shadow War,Dreamcast,Console,Sega,6,Adventure,2001,Square Enix,Epic Games,Japan,AAA,E10+,58,6.2,8,18,9.42,6.29,7.95,1.58,25.24,1115.4,59.99,0,1,0,1,0,0,0,0,0,9.3,38.5
G027027,Halo : Next Gen,PC,PC,Various,0,Action,1992,Valve,Valve,USA,AAA,E,71,6.4,18,406,5.59,3.54,0.98,1.85,11.96,253.31,19.99,0,0,0,0,0,0,0,0,0,3.9,18.7
G027028,WWE 2026,PC,PC,Various,0,Sports,1987,Konami,Konami,Japan,AAA,T,81,8.1,5,806,34.89,28.38,25.52,11.7,100.49,1512.77,29.99,1,1,1,0,0,0,0,0,0,9.8,40.7
G027029,Dirt 4,Browser,Browser,Various,0,Racing,2007,CD Projekt,Unknown Worlds,Poland,AAA,E10+,71,6.6,14,611,4.72,3.36,0.32,0.52,8.92,0.0,0.0,1,0,1,1,0,0,0,0,0,9.5,33.1
G027030,Dark Legend,SNES,Console,Nintendo,4,Action-Adventure,2000,Konami,Konami,Japan,AAA,T,81,7.9,43,87,14.54,9.25,12.66,1.85,38.3,1359.34,59.99,0,0,0,1,0,0,0,0,0,14.8,70.2
G027031,eFootball 2025,Nintendo DS,Handheld,Nintendo,7,Sports,2012,Ghost Ship Games,Ghost Ship Games,Denmark,Indie,T,73,8.2,67,152,0.94,0.57,0.26,0.22,1.99,55.65,19.99,1,1,0,1,1,0,0,0,0,15.1,46.6
G027032,Total War: Kingdom,Nintendo DS,Handheld,Nintendo,7,Strategy,2009,Activision Blizzard,Activision Blizzard,USA,AAA,E,89,8.5,10,2025,4.79,2.64,0.31,1.18,8.92,231.96,39.99,0,0,1,0,0,0,0,0,0,38.7,174.8
G027033,Doom 3,NES,Console,Nintendo,3,Visual Novel,1991,FromSoftware,FromSoftware,Japan,AAA,E,67,6.0,6,295,0.95,0.39,0.77,0.11,2.22,78.61,79.99,1,0,0,0,0,0,0,0,0,12.6,50.6
G027034,Batman: Arkham Horizon,Mobile (Android),Mobile,Google,0,Visual Novel,2016,Nintendo,Nintendo,Japan,AAA,M,86,8.8,44,218,6.95,4.46,2.91,1.82,16.14,43.97,0.0,0,0,0,0,0,0,0,0,0,7.2,28.2
G027035,PGA Tour 2026,PlayStation 3,Console,Sony,7,Sports,2014,Double Fine,Ghost Ship Games,USA,AA,E10+,75,7.3,18,49,4.25,3.55,0.36,0.69,8.85,306.77,79.99,1,1,0,0,0,0,0,0,0,12.2,35.3
G027036,Black Alert 5,Game Boy Color,Handheld,Nintendo,5,Shooter,2003,Konami,Konami,Japan,AAA,M,71,7.2,13,65,41.25,25.29,10.57,15.99,93.1,2227.09,19.99,1,1,1,0,0,0,0,0,0,8.4,32.5
G027037,Inferno Unleashed,Xbox,Console,Microsoft,6,Misc,2002,Team17,Paradox Interactive,UK,AA,M,65,4.8,26,101,0.87,0.67,0.07,0.29,1.9,59.99,49.99,0,0,0,0,0,0,0,0,0,10.6,43.1
G027038,Shadow Unleashed,Game Boy Advance,Handheld,Nintendo,6,Misc,2002,Sony Interactive,Sony Interactive,Japan,AAA,T,72,5.9,17,79,8.58,4.98,4.26,1.79,19.61,588.7,39.99,0,0,0,0,0,0,0,0,0,10.0,26.3
G027039,PGA Tour 2024,PC,PC,Various,0,Sports,2026,Obsidian Entertainment,Obsidian Entertainment,USA,AA,E,69,7.4,7,333,4.13,3.15,0.65,0.46,8.39,203.29,39.99,1,1,1,1,1,0,0,0,0,18.3,70.3
G027040,Euro Truck Simulator 4,SNES,Console,Nintendo,4,Simulation,1992,FromSoftware,FromSoftware,Japan,AAA,E10+,77,7.8,20,142,15.58,6.78,8.91,1.77,33.04,1539.63,49.99,1,0,1,0,0,0,0,0,0,47.3,155.0
G027041,Kirby's Genesis,PSP,Handheld,Sony,7,Platform,2010,Warner Bros. Games,Valve,USA,AAA,M,71,6.0,12,143,5.26,4.28,1.38,0.9,11.82,253.66,29.99,0,0,1,0,0,0,0,0,0,11.8,53.0
G027042,Uncharted 4: Eternal,Stadia,Streaming,Google,9,Adventure,2019,2K Games,2K Games,USA,AAA,T,79,9.6,13,201,6.3,5.3,0.93,1.84,14.37,0.0,0.0,0,0,1,1,1,0,0,0,0,16.5,66.7
G027043,TrackMania Legend,PlayStation 5,Console,Sony,9,Racing,2023,Bethesda Softworks,Bethesda Softworks,USA,AAA,M,68,6.3,64,59,5.8,4.81,0.34,1.42,12.37,426.62,79.99,0,1,0,0,0,0,0,0,0,19.7,49.8
G027044,Crusader Kings VI,Browser,Browser,Various,0,Strategy,2007,Activision Blizzard,Rockstar Games,USA,AAA,M,64,6.7,14,76,3.13,1.48,0.83,0.32,5.76,0.0,0.0,1,0,1,0,0,0,0,0,0,57.2,254.1
G027045,FIFA 2024,Wii,Console,Nintendo,7,Sports,2010,FromSoftware,FromSoftware,Japan,AAA,T,82,8.5,26,468,16.51,13.22,3.36,6.36,39.45,1655.73,49.99,1,1,0,0,0,0,0,0,0,16.7,48.7
G027046,StarCraft 6,Sega Genesis,Console,Sega,4,Strategy,1997,CD Projekt,Ubisoft,Poland,AAA,E,59,6.7,39,165,2.14,1.2,0.31,0.33,3.98,135.64,79.99,1,1,1,0,0,0,0,0,0,32.7,110.2
G027047,Mega Man IX,Xbox,Console,Microsoft,6,Platform,2004,Larian Studios,ConcernedApe,Belgium,AA,T,67,6.6,16,483,6.81,3.34,1.85,2.68,14.68,678.06,39.99,1,1,1,0,0,0,0,0,0,8.4,18.9
G027048,Baldur's Gate 6,Mobile (Android),Mobile,Google,0,Role-Playing,2016,Konami,Bandai Namco,Japan,AAA,T,94,9.7,10,47,42.55,20.94,7.65,13.61,84.75,226.98,0.99,1,0,1,0,0,0,0,1,0,62.5,298.9
G027049,Rise of the Legend,Sega Genesis,Console,Sega,4,Action,1992,Naughty Dog,Naughty Dog,USA,AAA,E,90,8.6,9,124,48.98,41.9,3.75,10.72,105.35,3784.07,69.99,0,0,0,1,0,0,0,1,0,2.7,10.4
G027050,Final Fantasy X,PlayStation 4,Console,Sony,8,Role-Playing,2019,2K Games,Raw Fury,USA,AAA,T,84,7.4,16,645,13.11,10.43,2.08,3.47,29.09,958.6,59.99,1,0,1,1,1,0,0,0,0,46.8,211.9
G027051,PGA Tour 2024,NES,Console,Nintendo,3,Sports,2001,Nintendo,Insomniac Games,Japan,AAA,Not Rated,67,6.8,13,49,26.88,13.7,11.66,8.72,60.96,1971.27,39.99,1,1,0,0,0,0,0,0,0,25.2,55.6
G027052,Dark Reborn,Wii U,Console,Nintendo,8,Action-Adventure,2013,id Software,id Software,USA,AAA,E10+,82,7.0,59,122,2.94,1.35,0.52,0.98,5.79,239.8,69.99,0,1,0,1,1,0,0,0,0,8.1,23.0
G027053,Donkey Kong Odyssey,Wii U,Console,Nintendo,8,Platform,2017,Naughty Dog,Naughty Dog,USA,AAA,M,71,5.0,17,472,11.55,5.97,1.42,2.29,21.23,1037.72,59.99,0,0,1,0,0,0,0,0,0,12.5,53.0
G027054,Blue Alert 5,Xbox Series X/S,Console,Microsoft,9,Shooter,2022,505 Games,505 Games,Italy,AA,E,56,6.2,24,105,15.41,11.67,1.76,2.7,31.54,975.58,69.99,1,1,1,1,1,0,0,0,0,7.0,16.5
G027055,The Legend Witness,PC,PC,Various,0,Puzzle,2007,Activision Blizzard,Remedy Entertainment,USA,AAA,E10+,77,7.6,15,343,1.1,0.98,0.19,0.36,2.63,41.16,59.99,0,0,1,1,0,0,0,0,0,9.9,46.5
G027056,Batman: Arkham World,PC,PC,Various,0,Action,1991,id Software,Konami,USA,AAA,E,63,5.5,55,58,6.87,3.06,1.43,1.24,12.6,221.71,19.99,0,0,1,0,0,0,0,0,0,10.4,26.1
G027057,Uncharted 5: Reckoning,Sega Genesis,Console,Sega,4,Adventure,1990,Insomniac Games,Coffee Stain,USA,AAA,E10+,63,6.6,26,486,8.57,5.21,2.01,1.13,16.92,623.32,59.99,0,0,1,0,0,0,0,0,0,14.8,48.7
G027058,NBA 2026,Game Boy,Handheld,Nintendo,4,Sports,1994,Epic Games,Epic Games,USA,AAA,T,79,9.0,10,416,8.02,6.46,0.99,2.11,17.58,540.25,29.99,1,1,1,1,0,0,0,0,0,21.8,102.2
G027059,F-Zero Legacy,Wii,Console,Nintendo,7,Racing,2009,Obsidian Entertainment,505 Games,USA,AA,T,66,7.3,27,214,0.48,0.33,0.11,0.08,1.0,46.81,39.99,0,1,1,0,0,0,0,0,0,14.3,64.1
G027060,Gone Home 3,Xbox Series X/S,Console,Microsoft,9,Adventure,2024,Epic Games,Epic Games,USA,AAA,T,77,7.9,6,171,13.13,9.91,3.0,5.01,31.05,1091.12,79.99,1,1,0,1,1,1,0,0,0,9.0,31.5
G027061,Apex: Uprising,PlayStation 2,Console,Sony,6,Shooter,2005,Insomniac Games,Insomniac Games,USA,AAA,M,71,5.8,22,158,11.8,10.39,1.46,2.06,25.71,881.1,69.99,0,1,0,0,0,0,0,0,0,11.5,54.6
G027062,Batman: Arkham Kingdom,SNES,Console,Nintendo,4,Misc,1999,Double Fine,Unknown Worlds,USA,AA,E,54,6.8,19,67,0.49,0.41,0.07,0.17,1.14,47.2,39.99,0,1,1,0,0,0,0,0,0,5.8,20.7
G027063,Portal 4,Stadia,Streaming,Google,9,Puzzle,2019,Take-Two Interactive,Double Fine,USA,AAA,T,89,10.0,77,109,7.61,4.15,1.62,1.44,14.82,0.0,0.0,1,0,1,0,0,0,0,0,0,7.0,26.0
G027064,NBA 2025,PlayStation 2,Console,Sony,6,Sports,2011,Electronic Arts,Annapurna Interactive,USA,AAA,T,63,6.6,14,37,28.93,25.22,7.01,6.96,68.12,2540.22,49.99,1,1,0,0,0,0,0,0,0,28.3,87.2
G027065,Company of Heroes 4,NES,Console,Nintendo,3,Strategy,1998,Bungie,Bungie,USA,AAA,T,71,5.9,24,52,2.75,1.64,0.64,0.31,5.34,227.85,59.99,1,1,0,1,0,0,0,0,0,34.3,147.6
G027066,Yoshi's Odyssey,Nintendo 64,Console,Nintendo,5,Platform,1999,CD Projekt,CD Projekt,Poland,AAA,M,81,8.1,30,941,6.46,4.67,1.77,1.46,14.36,673.93,49.99,0,0,0,0,0,0,0,0,0,7.6,33.2
G027067,Dragon Ball FighterZ Origins,Browser,Browser,Various,0,Fighting,2006,Insomniac Games,Other,USA,AAA,T,72,5.9,38,191,2.31,1.46,0.59,0.41,4.77,0.0,0.0,0,1,1,1,0,0,0,0,0,6.7,28.6
G027068,Need for Speed: The Fallen,Mobile (iOS),Mobile,Apple,0,Racing,2024,Epic Games,Epic Games,USA,AAA,E,63,5.1,33,366,46.07,39.57,11.35,13.7,110.69,301.06,2.99,0,1,1,0,0,0,0,0,0,13.1,37.8
G027069,Stardew Odyssey,PlayStation 2,Console,Sony,6,Simulation,2000,id Software,id Software,USA,AAA,E,79,9.3,11,88,3.86,3.34,0.6,0.75,8.55,417.35,79.99,0,1,1,1,0,0,0,0,0,46.5,174.9
G027070,Total War: Horizon,SNES,Console,Nintendo,4,Strategy,1996,Take-Two Interactive,Take-Two Interactive,USA,AAA,E,79,8.2,5,21,0.72,0.3,0.15,0.13,1.3,64.11,79.99,0,0,1,1,0,0,0,0,0,33.2,129.0
G027071,NBA 2024,Nintendo Switch,Hybrid,Nintendo,9,Sports,2022,Obsidian Entertainment,Obsidian Entertainment,USA,AA,T,83,7.1,10,590,3.84,2.08,0.77,1.16,7.85,285.67,39.99,1,1,0,1,1,0,0,0,0,27.1,84.9
G027072,Two Point Valley,Nintendo 3DS,Handheld,Nintendo,8,Simulation,2015,Focus Entertainment,Focus Entertainment,France,AA,T,73,7.2,9,364,0.46,0.34,0.08,0.12,1.0,30.02,49.99,1,1,1,1,0,0,0,0,0,27.4,134.7
G027073,Valorant 3,PC,PC,Various,0,Shooter,1986,Microsoft Studios,505 Games,USA,AAA,M,71,7.5,44,97,5.09,3.82,1.2,0.96,11.07,184.22,19.99,1,1,0,0,0,0,0,0,0,6.3,26.7
G027074,Super Mario Reborn,Mobile (iOS),Mobile,Apple,0,Platform,2015,Warner Bros. Games,Klei Entertainment,USA,AAA,M,84,7.5,5,28,76.13,57.2,7.96,9.51,150.8,374.48,0.99,0,0,1,0,0,0,0,0,0,12.5,40.1
G027075,WWE 2026,Nintendo 64,Console,Nintendo,5,Sports,1999,CD Projekt,CD Projekt,Poland,AAA,M,70,7.8,52,1979,22.3,11.5,5.2,5.59,44.59,1411.05,69.99,1,1,0,0,0,0,0,0,0,21.6,96.0
G027076,Elder Scrolls Online: New Dawn,Wii U,Console,Nintendo,8,MMORPG,2014,Konami,Konami,Japan,AAA,E,75,6.7,6,576,6.55,5.81,4.07,0.89,17.32,610.25,59.99,0,1,1,0,0,0,0,0,0,50.2,224.7
G027077,TrackMania Saga,Nintendo Switch,Hybrid,Nintendo,9,Racing,2022,Sega,Sega,Japan,AAA,E,82,7.6,50,323,12.54,10.12,9.04,2.62,34.32,989.43,69.99,0,0,1,0,0,0,0,0,0,16.8,69.2
G027078,The Witcher 2: Dark Below,Browser,Browser,Various,0,Role-Playing,2018,Unknown Worlds,Unknown Worlds,USA,Indie,Not Rated,92,8.3,27,188,2.59,1.51,0.45,0.27,4.82,0.0,0.0,0,0,0,0,0,0,0,1,0,55.3,163.8
G027079,God of Blood,PlayStation,Console,Sony,5,Visual Novel,1994,Insomniac Games,Insomniac Games,USA,AAA,E,86,8.8,27,12,1.24,1.08,0.15,0.25,2.72,81.83,79.99,0,0,1,0,0,0,0,1,0,12.2,59.8
G027080,Final Fantasy II,Sega Genesis,Console,Sega,4,Role-Playing,1994,Square Enix,Bandai Namco,Japan,AAA,E10+,71,7.6,3,323,9.37,7.05,4.89,1.16,22.47,756.21,39.99,1,0,0,1,0,0,0,0,0,43.8,134.9
G027081,PUBG: Dark Below,PlayStation,Console,Sony,5,Battle Royale,1994,CD Projekt,CD Projekt,Poland,AAA,E,71,7.8,28,271,5.78,5.04,1.34,2.2,14.36,669.24,69.99,0,1,0,0,0,0,0,0,0,90.8,244.5
G027082,What Remains of Genesis,Sega Genesis,Console,Sega,4,Adventure,1988,Konami,Konami,Japan,AAA,M,85,9.5,16,37,7.86,4.27,6.28,1.4,19.81,763.83,49.99,0,0,0,0,0,0,0,1,0,15.7,70.1
G027083,Cities: Shadow War,Browser,Browser,Various,0,Simulation,2006,Konami,Bethesda Softworks,Japan,AAA,E10+,90,9.1,14,383,14.87,11.26,13.3,4.15,43.58,0.0,0.0,0,0,1,0,0,0,0,1,0,32.8,78.1
G027084,Dark Origins,Nintendo DS,Handheld,Nintendo,7,Action,2006,Valve,Unknown Worlds,USA,AAA,T,74,7.6,7,4854,5.72,2.38,1.12,0.99,10.21,298.66,29.99,0,0,1,0,0,0,0,0,0,14.2,38.0
G027085,Dark Saga,PC,PC,Various,0,Misc,1996,Insomniac Games,Insomniac Games,USA,AAA,E10+,74,7.2,15,269,3.14,1.65,0.62,1.17,6.58,110.61,39.99,0,1,0,0,0,0,0,0,0,12.3,49.9
G027086,Tales of Abyss,PC,PC,Various,0,Role-Playing,2012,Nomada Studio,Nomada Studio,Spain,Indie,M,87,9.2,8,42,0.54,0.41,0.09,0.12,1.16,23.96,59.99,0,0,0,0,0,0,0,1,0,72.2,253.9
G027087,Apex: Shadow War,Browser,Browser,Various,0,Shooter,2003,THQ Nordic,THQ Nordic,Austria,AA,E,70,7.3,11,28,2.66,1.41,0.52,0.66,5.25,0.0,0.0,0,1,1,0,0,0,0,0,0,6.3,27.3
G027088,Mortal Kombat VIII,Wii,Console,Nintendo,7,Fighting,2010,Sega,Sega,Japan,AAA,E10+,86,7.1,6,397,20.42,8.3,9.78,4.17,42.67,1504.06,49.99,1,1,1,0,0,0,0,0,0,7.9,20.3
G027089,Blue Blob,Nintendo Switch,Hybrid,Nintendo,9,Puzzle,2020,Bandai Namco,Bandai Namco,Japan,AAA,T,86,8.1,44,365,3.93,2.03,1.59,0.68,8.23,287.74,49.99,0,0,1,0,0,0,0,0,0,6.4,18.5
G027090,Mega Man III,NES,Console,Nintendo,3,Platform,1999,id Software,Valve,USA,AAA,M,70,8.3,25,90,6.73,4.92,1.04,2.23,14.92,483.38,49.99,1,0,1,1,0,0,0,0,0,11.5,36.0
G027091,NHL 2026,PlayStation 5,Console,Sony,9,Sports,2020,Rockstar Games,Obsidian Entertainment,USA,AAA,E,82,8.9,33,354,82.3,72.99,19.25,24.37,198.91,7378.39,69.99,1,1,0,1,1,0,0,0,0,11.7,27.0
G027092,Wipeout Remastered,Nintendo DS,Handheld,Nintendo,7,Racing,2011,Ubisoft,Ubisoft,France,AAA,E,76,8.3,25,823,15.27,9.77,1.96,3.67,30.67,816.9,29.99,0,0,1,0,0,0,0,0,0,15.6,39.8
G027093,Call of Duty: Shadow War,PlayStation 2,Console,Sony,6,Shooter,2007,Bandai Namco,Bandai Namco,Japan,AAA,M,69,8.5,11,223,18.53,16.43,7.57,5.86,48.39,1858.73,79.99,0,1,1,1,0,0,0,0,0,10.7,51.5
G027094,Street Fighter VI,Browser,Browser,Various,0,Fighting,2018,Humble Games,Humble Games,USA,Indie,M,64,7.3,29,144,1.9,1.42,0.55,0.72,4.59,0.0,0.0,1,1,0,1,0,0,1,0,0,3.2,10.5
